file_name,streetview_id,batch,streetview,description,copyright_text,copyright_url,place_id,licence,osm_type,osm_id,house_number,road,floor,suburb,city,county,state_district,state,postcode,country,country_code,latitude,longitude,altitude,heading,datetimeoriginal,gpsdatetime,project,roll,pitch,yaw,temperature,pressure,speed,msec,gpsage,timestatus,sv,hdop,links,stitcher,FRC,EDGE_ID,Trip_Name,ELOC,,,,,,,,,,
Camera,95654,0,Camera-20170616-095052-000001385,,Copyright By CE Info Systems Ltd All Rights Reserved,www.mapmyindia.com,,,,,,,,,Mysuru,,Mysuru District,Karnataka,570010,India,91,12.29742532,76.66528443,733.5270037,254.1228677,"16th June 2017, 10:12 am",6/16/2017 4:42,2017_RVS_Mysore_Tumkur,,,,,,,,,,,,,,1,203498129,Camera-20170616-095052.zip,,,,,,,,,,,
Camera,95655,0,Camera-20170616-095052-000001388,,Copyright By CE Info Systems Ltd All Rights Reserved,www.mapmyindia.com,,,,,,,,,Mysuru,,Mysuru District,Karnataka,570010,India,91,12.29738787,76.66514823,733.6383539,255.3846456,"16th June 2017, 10:12 am",6/16/2017 4:42,2017_RVS_Mysore_Tumkur,,,,,,,,,,,,,,1,203498129,Camera-20170616-095052.zip,,,,,,,,,,,
Camera,95656,0,Camera-20170616-095052-000001391,,Copyright By CE Info Systems Ltd All Rights Reserved,www.mapmyindia.com,,,,,,,,,Mysuru,,Mysuru District,Karnataka,570010,India,91,12.29735332,76.66500785,733.6750971,255.7682788,"16th June 2017, 10:12 am",6/16/2017 4:42,2017_RVS_Mysore_Tumkur,,,,,,,,,,,,,,1,203498129,Camera-20170616-095052.zip,,,,,,,,,,,
Camera,95657,0,Camera-20170616-095052-000001394,,Copyright By CE Info Systems Ltd All Rights Reserved,www.mapmyindia.com,,,,,,,,,Mysuru,,Mysuru District,Karnataka,570010,India,91,12.29731505,76.66486986,733.5701997,253.3722702,"16th June 2017, 10:12 am",6/16/2017 4:42,2017_RVS_Mysore_Tumkur,,,,,,,,,,,,,,1,203498129,Camera-20170616-095052.zip,,,,,,,,,,,
Camera,95658,0,Camera-20170616-095052-000001397,,Copyright By CE Info Systems Ltd All Rights Reserved,www.mapmyindia.com,,,,,,,,,Mysuru,,Mysuru District,Karnataka,570010,India,91,12.29727645,76.66473074,733.0865182,254.4643176,"16th June 2017, 10:12 am",6/16/2017 4:42,2017_RVS_Mysore_Tumkur,,,,,,,,,,,,,,1,212280424,Camera-20170616-095052.zip,,,,,,,,,,,
Camera,95659,0,Camera-20170616-095052-000001400,,Copyright By CE Info Systems Ltd All Rights Reserved,www.mapmyindia.com,,,,,,,,,Mysuru,,Mysuru District,Karnataka,570010,India,91,12.29723643,76.66459089,732.5329514,253.1453673,"16th June 2017, 10:12 am",6/16/2017 4:43,2017_RVS_Mysore_Tumkur,,,,,,,,,,,,,,1,66398493,Camera-20170616-095052.zip,,,,,,,,,,,
Camera,95660,0,Camera-20170616-095052-000001403,,Copyright By CE Info Systems Ltd All Rights Reserved,www.mapmyindia.com,,,,,,,,,Mysuru,,Mysuru District,Karnataka,570010,India,91,12.29719719,76.66445392,732.0707321,253.442647,"16th June 2017, 10:12 am",6/16/2017 4:43,2017_RVS_Mysore_Tumkur,,,,,,,,,,,,,,1,66398493,Camera-20170616-095052.zip,,,,,,,,,,,
Camera,95661,0,Camera-20170616-095052-000001406,,Copyright By CE Info Systems Ltd All Rights Reserved,www.mapmyindia.com,,,,,,,,,Mysuru,,Mysuru District,Karnataka,570010,India,91,12.29715817,76.66431872,731.6301414,254.9092374,"16th June 2017, 10:12 am",6/16/2017 4:43,2017_RVS_Mysore_Tumkur,,,,,,,,,,,,,,1,66398493,Camera-20170616-095052.zip,,,,,,,,,,,
Camera,95662,0,Camera-20170616-095052-000001409,,Copyright By CE Info Systems Ltd All Rights Reserved,www.mapmyindia.com,,,,,,,,,Mysuru,,Mysuru District,Karnataka,570010,India,91,12.29711965,76.66417806,731.4086669,254.2570976,"16th June 2017, 10:12 am",6/16/2017 4:43,2017_RVS_Mysore_Tumkur,,,,,,,,,,,,,,1,66398493,Camera-20170616-095052.zip,,,,,,,,,,,
Camera,95663,0,Camera-20170616-095052-000001412,,Copyright By CE Info Systems Ltd All Rights Reserved,www.mapmyindia.com,,,,,,,,,Mysuru,,Mysuru District,Karnataka,570010,India,91,12.29708036,76.66404033,731.3245215,254.7430711,"16th June 2017, 10:12 am",6/16/2017 4:43,2017_RVS_Mysore_Tumkur,,,,,,,,,,,,,,1,66403373,Camera-20170616-095052.zip,,,,,,,,,,,
Camera,95664,0,Camera-20170616-095052-000001415,,Copyright By CE Info Systems Ltd All Rights Reserved,www.mapmyindia.com,,,,,,,,,Mysuru,,Mysuru District,Karnataka,570010,India,91,12.2970475,76.66390182,731.207295,258.69678,"16th June 2017, 10:12 am",6/16/2017 4:43,2017_RVS_Mysore_Tumkur,,,,,,,,,,,,,,1,66403373,Camera-20170616-095052.zip,,,,,,,,,,,
Camera,95665,0,Camera-20170616-095052-000001418,,Copyright By CE Info Systems Ltd All Rights Reserved,www.mapmyindia.com,,,,,,,,,Mysuru,,Mysuru District,Karnataka,570010,India,91,12.29701369,76.66376176,731.0773732,253.3911901,"16th June 2017, 10:12 am",6/16/2017 4:43,2017_RVS_Mysore_Tumkur,,,,,,,,,,,,,,1,66403373,Camera-20170616-095052.zip,,,,,,,,,,,
Camera,95666,0,Camera-20170616-095052-000001421,,Copyright By CE Info Systems Ltd All Rights Reserved,www.mapmyindia.com,,,,,,,,,Mysuru,,Mysuru District,Karnataka,570010,India,91,12.29697381,76.66362411,730.9261281,253.7945838,"16th June 2017, 10:12 am",6/16/2017 4:43,2017_RVS_Mysore_Tumkur,,,,,,,,,,,,,,1,203498120,Camera-20170616-095052.zip,,,,,,,,,,,
Camera,95667,0,Camera-20170616-095052-000001424,,Copyright By CE Info Systems Ltd All Rights Reserved,www.mapmyindia.com,,,,,,,,,Mysuru,,Mysuru District,Karnataka,570010,India,91,12.29693483,76.66348778,730.8454007,254.037698,"16th June 2017, 10:12 am",6/16/2017 4:43,2017_RVS_Mysore_Tumkur,,,,,,,,,,,,,,1,203498120,Camera-20170616-095052.zip,,,,,,,,,,,
Camera,95668,0,Camera-20170616-095052-000001427,,Copyright By CE Info Systems Ltd All Rights Reserved,www.mapmyindia.com,,,,,,,,,Mysuru,,Mysuru District,Karnataka,570010,India,91,12.29689628,76.66334845,730.6764774,253.06852,"16th June 2017, 10:12 am",6/16/2017 4:43,2017_RVS_Mysore_Tumkur,,,,,,,,,,,,,,1,203498120,Camera-20170616-095052.zip,,,,,,,,,,,
Camera,95669,0,Camera-20170616-095052-000001430,,Copyright By CE Info Systems Ltd All Rights Reserved,www.mapmyindia.com,,,,,,,,,Mysuru,,Mysuru District,Karnataka,570010,India,91,12.29685647,76.66321225,730.6570293,254.2839878,"16th June 2017, 10:12 am",6/16/2017 4:43,2017_RVS_Mysore_Tumkur,,,,,,,,,,,,,,1,203498120,Camera-20170616-095052.zip,,,,,,,,,,,
Camera,95670,0,Camera-20170616-095052-000001433,,Copyright By CE Info Systems Ltd All Rights Reserved,www.mapmyindia.com,,,,,,,,,Mysuru,,Mysuru District,Karnataka,570010,India,91,12.29681905,76.66307698,730.6607524,253.7186451,"16th June 2017, 10:13 am",6/16/2017 4:43,2017_RVS_Mysore_Tumkur,,,,,,,,,,,,,,1,203498121,Camera-20170616-095052.zip,,,,,,,,,,,
Camera,95671,0,Camera-20170616-095052-000001436,,Copyright By CE Info Systems Ltd All Rights Reserved,www.mapmyindia.com,,,,,,,,,Mysuru,,Mysuru District,Karnataka,570010,India,91,12.29677996,76.66293889,730.6780475,256.5958757,"16th June 2017, 10:13 am",6/16/2017 4:43,2017_RVS_Mysore_Tumkur,,,,,,,,,,,,,,1,203498121,Camera-20170616-095052.zip,,,,,,,,,,,
Camera,95672,0,Camera-20170616-095052-000001439,,Copyright By CE Info Systems Ltd All Rights Reserved,www.mapmyindia.com,,,,,,,,,Mysuru,,Mysuru District,Karnataka,570010,India,91,12.29674525,76.66279581,730.9112849,255.3346158,"16th June 2017, 10:13 am",6/16/2017 4:43,2017_RVS_Mysore_Tumkur,,,,,,,,,,,,,,1,203498121,Camera-20170616-095052.zip,,,,,,,,,,,
Camera,95673,0,Camera-20170616-095052-000001442,,Copyright By CE Info Systems Ltd All Rights Reserved,www.mapmyindia.com,,,,,,,,,Mysuru,,Mysuru District,Karnataka,570010,India,91,12.29671089,76.66265312,731.2840486,255.3492444,"16th June 2017, 10:13 am",6/16/2017 4:43,2017_RVS_Mysore_Tumkur,,,,,,,,,,,,,,1,203498121,Camera-20170616-095052.zip,,,,,,,,,,,
Camera,95674,0,Camera-20170616-095052-000001445,,Copyright By CE Info Systems Ltd All Rights Reserved,www.mapmyindia.com,,,,,,,,,Mysuru,,Mysuru District,Karnataka,570010,India,91,12.29667713,76.66251788,731.5764291,255.8528499,"16th June 2017, 10:13 am",6/16/2017 4:43,2017_RVS_Mysore_Tumkur,,,,,,,,,,,,,,1,203498121,Camera-20170616-095052.zip,,,,,,,,,,,
Camera,95675,0,Camera-20170616-095052-000001448,,Copyright By CE Info Systems Ltd All Rights Reserved,www.mapmyindia.com,,,,,,,,,Mysuru,,Mysuru District,Karnataka,570010,India,91,12.29663972,76.66237373,731.8036851,253.8619065,"16th June 2017, 10:13 am",6/16/2017 4:43,2017_RVS_Mysore_Tumkur,,,,,,,,,,,,,,1,203498121,Camera-20170616-095052.zip,,,,,,,,,,,
Camera,95676,0,Camera-20170616-095052-000001451,,Copyright By CE Info Systems Ltd All Rights Reserved,www.mapmyindia.com,,,,,,,,,Mysuru,,Mysuru District,Karnataka,570010,India,91,12.29659392,76.66222999,731.9691514,251.8748952,"16th June 2017, 10:13 am",6/16/2017 4:43,2017_RVS_Mysore_Tumkur,,,,,,,,,,,,,,1,203498121,Camera-20170616-095052.zip,,,,,,,,,,,
Camera,95677,0,Camera-20170616-095052-000001454,,Copyright By CE Info Systems Ltd All Rights Reserved,www.mapmyindia.com,,,,,,,,,Mysuru,,Mysuru District,Karnataka,570010,India,91,12.29655211,76.66208851,732.0642052,253.102643,"16th June 2017, 10:13 am",6/16/2017 4:43,2017_RVS_Mysore_Tumkur,,,,,,,,,,,,,,1,203498121,Camera-20170616-095052.zip,,,,,,,,,,,
Camera,95678,0,Camera-20170616-095052-000001457,,Copyright By CE Info Systems Ltd All Rights Reserved,www.mapmyindia.com,,,,,,,,,Mysuru,,Mysuru District,Karnataka,570010,India,91,12.29651151,76.66194942,732.1684753,253.7884222,"16th June 2017, 10:13 am",6/16/2017 4:43,2017_RVS_Mysore_Tumkur,,,,,,,,,,,,,,1,203498121,Camera-20170616-095052.zip,,,,,,,,,,,
Camera,95679,0,Camera-20170616-095052-000001460,,Copyright By CE Info Systems Ltd All Rights Reserved,www.mapmyindia.com,,,,,,,,,Mysuru,,Mysuru District,Karnataka,570010,India,91,12.29647305,76.66181325,732.2420837,252.6810405,"16th June 2017, 10:13 am",6/16/2017 4:43,2017_RVS_Mysore_Tumkur,,,,,,,,,,,,,,1,203498121,Camera-20170616-095052.zip,,,,,,,,,,,
Camera,95680,0,Camera-20170616-095052-000001463,,Copyright By CE Info Systems Ltd All Rights Reserved,www.mapmyindia.com,,,,,,,,,Mysuru,,Mysuru District,Karnataka,570010,India,91,12.29643253,76.66167365,732.1588538,254.3416336,"16th June 2017, 10:13 am",6/16/2017 4:43,2017_RVS_Mysore_Tumkur,,,,,,,,,,,,,,1,203498121,Camera-20170616-095052.zip,,,,,,,,,,,
Camera,95681,0,Camera-20170616-095052-000001466,,Copyright By CE Info Systems Ltd All Rights Reserved,www.mapmyindia.com,,,,,,,,,Mysuru,,Mysuru District,Karnataka,570010,India,91,12.29639501,76.6615337,732.0617689,255.0082295,"16th June 2017, 10:13 am",6/16/2017 4:43,2017_RVS_Mysore_Tumkur,,,,,,,,,,,,,,1,203498121,Camera-20170616-095052.zip,,,,,,,,,,,
Camera,95682,0,Camera-20170616-095052-000001469,,Copyright By CE Info Systems Ltd All Rights Reserved,www.mapmyindia.com,,,,,,,,,Mysuru,,Mysuru District,Karnataka,570010,India,91,12.2963577,76.6613948,732.0049673,252.5453836,"16th June 2017, 10:13 am",6/16/2017 4:43,2017_RVS_Mysore_Tumkur,,,,,,,,,,,,,,1,203498121,Camera-20170616-095052.zip,,,,,,,,,,,
Camera,95683,0,Camera-20170616-095052-000001472,,Copyright By CE Info Systems Ltd All Rights Reserved,www.mapmyindia.com,,,,,,,,,Mysuru,,Mysuru District,Karnataka,570010,India,91,12.2963149,76.66125624,731.8596426,252.9544688,"16th June 2017, 10:13 am",6/16/2017 4:43,2017_RVS_Mysore_Tumkur,,,,,,,,,,,,,,1,203498121,Camera-20170616-095052.zip,,,,,,,,,,,
